country,ISO3,year,HIVDeathRate,CivilWarDummy,OPENLag,GDPGrowthLag,POLITYLag,POLITYSQLag,InterstateWarLag,PolityLag,BatDeaths1000Lag,GDPLagK
Latvia,LVA,1992,,0,,,8,64,0,18,0,
Latvia,LVA,1993,,0,,,8,64,0,18,0,
Latvia,LVA,1994,,0,79.217255,,8,64,0,18,0,5.9180908
Latvia,LVA,1995,,0,75.27343,2.1394615,8,64,0,18,0,6.0447059
Latvia,LVA,1996,,0,77.800751,.88469052,8,64,0,18,0,6.0981832
Latvia,LVA,1997,,0,94.376053,3.6021152,8,64,0,18,0,6.3178468
Latvia,LVA,1998,,0,95.598511,9.3476696,8,64,0,18,0,6.9084187
Latvia,LVA,1999,,0,101.87565,5.8793535,8,64,0,18,0,7.3145885
Latvia,LVA,2000,,0,93.442627,3.6263099,8,64,0,18,0,7.5798383
Latvia,LVA,2001,,0,93.91011,7.1094818,8,64,0,18,0,8.1187258
Latvia,LVA,2002,.0855432,0,97.040993,7.9816408,8,64,0,18,0,8.7667332
Latvia,LVA,2003,.071674049,0,96.012833,6.9519773,8,64,0,18,0,9.376194
Latvia,LVA,2004,.12353658,0,98.689819,7.1233826,8,64,0,18,0,10.044097
Latvia,LVA,2005,.10867203,0,103.70196,8.6079407,8,64,0,18,0,10.908687
Latvia,LVA,2006,.27317056,0,110.08237,11.089211,8,64,0,18,0,12.118374
Latvia,LVA,2007,.27459252,0,113.01288,11.586864,8,64,0,18,0,13.522512
Latvia,,2008,,0,116.95386,10.362341,8,64,0,18,0,14.923761
Lebanon,LBN,1978,,0,,,,,,,,
Lebanon,LBN,1979,,0,,,,,0,,0,
Lebanon,LBN,1980,,0,,,,,0,,0,
Lebanon,LBN,1981,,0,100.46007,-1.1133339,0,0,0,10,0,11.809053
Lebanon,LBN,1982,,1,98.203484,-3.5877075,0,0,0,10,0,11.38538
Lebanon,LBN,1983,,0,122.02499,-27.544107,0,0,0,10,34.200001,8.2493792
Lebanon,LBN,1984,,0,83.344177,22.197186,0,0,0,10,6,10.080508
Lebanon,LBN,1985,,1,93.086807,49.862892,0,0,0,10,6,15.106941
Lebanon,LBN,1986,,1,108.62326,7.1846781,0,0,0,10,6,16.192326
Lebanon,LBN,1987,,0,93.61998,-15.395008,0,0,0,10,6,13.699516
Lebanon,LBN,1988,,0,137.6754,34.388012,0,0,0,10,0,18.410507
Lebanon,LBN,1989,,0,134.80441,-24.925156,0,0,0,10,0,13.82166
Lebanon,LBN,1990,.67242187,0,125.48624,-43.388111,0,0,0,10,7.1500001,7.8247027
Lebanon,LBN,1991,.32749432,0,123.73969,-19.896513,,,0,,7.1500001,6.2678599
Lebanon,LBN,1992,.31661728,0,130.54692,18.922667,,,0,,0,7.4539056
Lebanon,LBN,1993,.30516273,0,81.818077,-17.422375,,,0,,0,6.1552582
Lebanon,LBN,1994,.29482061,0,84.538826,2.9455993,,,0,,0,6.3365679
Lebanon,LBN,1995,.28647193,0,85.761627,6.5159035,,,0,,0,6.7494526
Lebanon,LBN,1996,.28016666,0,87.027306,6.9521289,,,0,,0,7.2186832
Lebanon,LBN,1997,.27539864,0,76.495926,2.3655214,,,0,,0,7.3894424
Lebanon,LBN,1998,.27168599,0,66.767174,9.5209923,,,0,,0,8.0929909
Lebanon,LBN,1999,.53678536,0,62.367664,.23575018,,,0,,0,8.1120701
Lebanon,LBN,2000,.5301829,0,56.161324,-6.1794901,,,0,,0,7.6107855
Lebanon,LBN,2001,.52346164,0,56.161324,-1.3845508,,,0,,0,7.5054102
Lebanon,LBN,2002,.51690024,0,65.251717,2.1776526,,,0,,0,7.6688519
Lebanon,LBN,2003,.51052475,0,68.472504,-3.4824834,,,0,,0,7.4017859
Lebanon,LBN,2004,.25221375,0,68.474487,1.6151534,,,0,,0,7.5213361
Lebanon,LBN,2005,.49866107,0,68.475624,3.6180401,,,0,,0,7.7934604
Lebanon,LBN,2006,.49318165,0,64.198898,-.14373043,7,49,0,17,0,7.7822595
Lebanon,LBN,2007,.48815301,0,67.048157,-1.350136,7,49,0,17,0,7.6771879
Lebanon,,2008,,0,66.573044,.77590263,7,49,0,17,0,7.7367554
Lesotho,LSO,1978,,0,,,,,,,,
Lesotho,LSO,1979,,0,,,,,0,,0,
Lesotho,LSO,1980,,0,,,,,0,,0,
Lesotho,LSO,1981,,0,176.17091,1.4178345,-7,49,0,3,0,1.2453929
Lesotho,LSO,1982,,0,182.60506,-1.6514318,-7,49,0,3,0,1.2248261
Lesotho,LSO,1983,,0,190.31708,-1.4461112,-7,49,0,3,0,1.2071137
Lesotho,LSO,1984,,0,177.22507,-.68686885,-7,49,0,3,0,1.1988224
Lesotho,LSO,1985,,0,184.60373,-3.2996173,-7,49,0,3,0,1.1592659
Lesotho,LSO,1986,,0,170.42415,3.4002781,-7,49,0,3,0,1.1986842
Lesotho,LSO,1987,,0,144.33942,6.1313872,-7,49,0,3,0,1.2721802
Lesotho,LSO,1988,,0,150.77583,2.1841025,-7,49,0,3,0,1.2999659
Lesotho,LSO,1989,,0,173.85727,4.3298798,-7,49,0,3,0,1.3562528
Lesotho,LSO,1990,,0,173.73564,-.31373903,-7,49,0,3,0,1.3519977
Lesotho,LSO,1991,,0,166.61444,.50104111,-7,49,0,3,0,1.3587717
Lesotho,LSO,1992,,0,187.32939,-5.584487,-7,49,0,3,0,1.2828914
Lesotho,LSO,1993,.05254503,0,196.74362,-2.1234374,-7,49,0,3,0,1.2556499
Lesotho,LSO,1994,.060844779,0,190.56047,8.9954185,8,64,0,18,0,1.368601
Lesotho,LSO,1995,.061337125,0,176.2899,4.0655322,8,64,0,18,0,1.4242418
Lesotho,LSO,1996,.077907756,0,184.53223,2.0778282,8,64,0,18,0,1.4538351
Lesotho,LSO,1997,.10074184,0,187.58369,6.0670147,8,64,0,18,0,1.5420395
Lesotho,LSO,1998,.13474777,0,174.76859,9.5529661,8,64,0,18,0,1.68935
Lesotho,LSO,1999,.17578962,0,149.468,2.6741302,0,0,0,10,.114,1.7345256
Lesotho,LSO,2000,.22190829,0,138.92854,-.74634707,2,4,0,12,0,1.7215798
Lesotho,LSO,2001,.28469792,0,134.58371,2.8184197,4,16,0,14,0,1.7701012
Lesotho,LSO,2002,.32626003,0,150.79112,1.0603682,6,36,0,16,0,1.7888708
Lesotho,LSO,2003,.36788896,0,178.06386,.62609684,8,64,0,18,0,1.8000709
Lesotho,LSO,2004,.4095408,0,164.46072,3.4063501,8,64,0,18,0,1.8613876
Lesotho,LSO,2005,.43148604,0,165.02214,6.1312914,8,64,0,18,0,1.9755147
Lesotho,LSO,2006,.38725594,0,149.67308,4.8057718,8,64,0,18,0,2.0704534
Lesotho,LSO,2007,.38680431,0,143.98503,7.7484493,8,64,0,18,0,2.2308815
Lesotho,,2008,,0,145.62437,4.659143,8,64,0,18,0,2.3348212
Liberia,LBR,1978,,0,,,,,,,,
Liberia,LBR,1979,,0,,,,,0,,0,
Liberia,LBR,1980,,1,,,,,0,,0,
Liberia,LBR,1981,,0,108.3739,9.8112001,-7,49,0,3,.027000001,1.7826468
Liberia,LBR,1982,,0,107.66118,-10.838938,-7,49,0,3,0,1.5894268
Liberia,LBR,1983,,0,85.01226,3.4356685,-7,49,0,3,0,1.6440341
Liberia,LBR,1984,,0,93.550529,-11.084981,-7,49,0,3,0,1.4617933
Liberia,LBR,1985,,0,81.251129,3.5986755,-6,36,0,4,0,1.5143986
Liberia,LBR,1986,,0,76.178467,-5.3529968,-6,36,0,4,0,1.4333328
Liberia,LBR,1987,,0,98.637184,-18.204069,-6,36,0,4,0,1.172408
Liberia,LBR,1988,,0,76.315117,14.40326,-6,36,0,4,0,1.3412728
Liberia,LBR,1989,,1,68.881622,1.9302725,-6,36,0,4,0,1.3671631
Liberia,LBR,1990,.11700188,1,68.826843,-.93056816,-6,36,0,4,.1,1.3544407
Liberia,LBR,1991,.15826891,1,64.381569,-62.368366,0,0,0,10,9.8999996,.50969815
Liberia,LBR,1992,.3017047,1,33.512177,-3.9831495,0,0,0,10,0,.48939615
Liberia,LBR,1993,.24371544,1,64.224625,-35.846321,0,0,0,10,0,.31396565
Liberia,LBR,1994,.21955036,1,66.955879,-35.344147,0,0,0,10,0,.20299716
Liberia,LBR,1995,.38878277,1,66.955772,-21.150665,0,0,0,10,0,.16006191
Liberia,LBR,1996,.3371096,0,66.956558,-4.3090458,0,0,0,10,0,.15316476
Liberia,LBR,1997,.28842738,0,45.077881,6.8568411,0,0,0,10,0,.16366704
Liberia,LBR,1998,.29119006,0,62.109787,88.748337,0,0,0,10,0,.30891883
Liberia,LBR,1999,.31952658,0,62.109787,16.224035,0,0,0,10,0,.35903791
Liberia,LBR,2000,.34887692,1,57.962521,15.544542,0,0,0,10,0,.41484869
Liberia,LBR,2001,.38172483,1,56.270977,18.567629,0,0,0,10,0,.49187627
Liberia,LBR,2002,.39596978,1,54.582092,.77076429,0,0,0,10,0,.49566749
Liberia,LBR,2003,.40508047,1,47.664845,1.6139454,0,0,0,10,.5,.50366729
Liberia,LBR,2004,.41809979,0,72.642151,-31.399687,1,1,0,11,1.661,.34551734
Liberia,LBR,2005,.40676439,0,81.791763,2.3963861,3,9,0,13,0,.35379726
Liberia,LBR,2006,.38419357,0,86.817223,1.7106113,5,25,0,15,0,.35984936
Liberia,LBR,2007,.36429432,0,80.411987,2.8793759,6,36,0,16,0,.3702108
Liberia,,2008,,0,83.005592,4.1767793,6,36,0,16,0,.38567367
Libya,LBY,1978,,0,,,,,,,,
Libya,LBY,1979,,0,,,,,0,,0,
Libya,LBY,1980,,0,,,,,0,,0,
Libya,LBY,1981,,0,103.96307,-16.414934,-7,49,0,3,0,46.139156
Libya,LBY,1982,,0,115.80219,-34.630234,-7,49,0,3,0,30.161058
Libya,LBY,1983,,0,102.48472,.053751379,-7,49,0,3,0,30.177271
Libya,LBY,1984,,0,100.79684,-9.1117229,-7,49,0,3,0,27.427601
Libya,LBY,1985,,0,106.1109,-6.7696624,-7,49,0,3,0,25.570847
Libya,LBY,1986,,0,91.141129,3.4056611,-7,49,0,3,0,26.441704
Libya,LBY,1987,,0,90.129906,-9.9464426,-7,49,0,3,0,23.811693
Libya,LBY,1988,,0,94.293541,-18.419731,-7,49,0,3,0,19.425644
Libya,LBY,1989,,0,90.637039,-1.325413,-7,49,0,3,0,19.168175
Libya,LBY,1990,,0,94.361435,5.4817538,-7,49,0,3,0,20.218925
Libya,LBY,1991,,0,88.437698,-22.874081,-7,49,0,3,0,15.594032
Libya,LBY,1992,,0,94.704445,6.099298,-7,49,0,3,0,16.545158
Libya,LBY,1993,,0,85.010826,-1.9173018,-7,49,0,3,0,16.227938
Libya,LBY,1994,,0,91.739807,-3.3484347,-7,49,0,3,0,15.684557
Libya,LBY,1995,,0,82.638344,-7.9838171,-7,49,0,3,0,14.43233
Libya,LBY,1996,,0,80.237358,3.6914434,-7,49,0,3,0,14.965091
Libya,LBY,1997,,0,79.75412,-3.4180844,-7,49,0,3,0,14.453572
Libya,LBY,1998,,0,84.166946,10.072789,-7,49,0,3,0,15.90945
Libya,LBY,1999,,0,76.044418,-15.033155,-7,49,0,3,0,13.517757
Libya,LBY,2000,,0,72.859428,-.39028388,-7,49,0,3,0,13.465
Libya,LBY,2001,,0,77.347244,8.9749002,-7,49,0,3,0,14.67347
Libya,LBY,2002,,0,83.525909,.93012518,-7,49,0,3,0,14.809952
Libya,LBY,2003,,0,99.146645,-.34207395,-7,49,0,3,0,14.759291
Libya,LBY,2004,,0,99.745697,11.335628,-7,49,0,3,0,16.43235
Libya,LBY,2005,,0,98.690941,4.9720621,-7,49,0,3,0,17.249374
Libya,LBY,2006,,0,98.296837,2.0721974,-7,49,0,3,0,17.606817
Libya,LBY,2007,,0,98.207954,4.9031911,-7,49,0,3,0,18.470114
Libya,,2008,,0,99.385864,3.3521364,-7,49,0,3,0,19.089256
Liechtenstein,LIE,1978,,0,,,,,,,,
Liechtenstein,LIE,1979,,0,,,,,0,,0,
Liechtenstein,LIE,1980,,0,,,,,0,,0,
Liechtenstein,LIE,1981,,0,,,,,0,,0,
Liechtenstein,LIE,1982,,0,,,,,0,,0,
Liechtenstein,LIE,1983,,0,,,,,0,,0,
Liechtenstein,LIE,1984,,0,,,,,0,,0,
Liechtenstein,LIE,1985,,0,,,,,0,,0,
Liechtenstein,LIE,1986,,0,,,,,0,,0,
Liechtenstein,LIE,1987,,0,,,,,0,,0,
Liechtenstein,LIE,1988,,0,,,,,0,,0,
Liechtenstein,LIE,1989,,0,,,,,0,,0,
Liechtenstein,LIE,1990,,0,,,,,0,,0,
Liechtenstein,LIE,1991,,0,,,,,0,,0,
Liechtenstein,LIE,1992,,0,,,,,0,,0,
Liechtenstein,LIE,1993,,0,,,,,0,,0,
Liechtenstein,LIE,1994,,0,,,,,0,,0,
Liechtenstein,LIE,1995,,0,,,,,0,,0,
Liechtenstein,LIE,1996,,0,,,,,0,,0,
Liechtenstein,LIE,1997,,0,,,,,0,,0,
Liechtenstein,LIE,1998,,0,,,,,0,,0,
Liechtenstein,LIE,1999,,0,,,,,0,,0,
Liechtenstein,LIE,2000,,0,,,,,0,,0,
Liechtenstein,LIE,2001,,0,,,,,0,,0,
Liechtenstein,LIE,2002,,0,,,,,0,,0,
Liechtenstein,LIE,2003,,0,,,,,0,,0,
Liechtenstein,LIE,2004,,0,,,,,0,,0,
Liechtenstein,LIE,2005,,0,,,,,0,,0,
Liechtenstein,LIE,2006,,0,,,,,0,,0,
Liechtenstein,LIE,2007,,0,,,,,0,,0,
Lithuania,LTU,1978,,0,,,,,,,,
Lithuania,LTU,1979,,0,,,,,0,,0,
Lithuania,LTU,1980,,0,,,,,0,,0,
Lithuania,LTU,1981,,0,,,,,0,,0,
Lithuania,LTU,1982,,0,,,,,0,,0,
Lithuania,LTU,1983,,0,,,,,0,,0,
Lithuania,LTU,1984,,0,,,,,0,,0,
Lithuania,LTU,1985,,0,,,,,0,,0,
Lithuania,LTU,1986,,0,,,,,0,,0,
Lithuania,LTU,1987,,0,,,,,0,,0,
Lithuania,LTU,1988,,0,,,,,0,,0,
Lithuania,LTU,1989,,0,,,,,0,,0,
Lithuania,LTU,1990,,0,,,,,0,,0,
Lithuania,LTU,1991,,0,,,,,0,,0,
Lithuania,LTU,1992,,0,,,10,100,0,20,0,
Lithuania,LTU,1993,,0,,,10,100,0,20,0,
Lithuania,LTU,1994,,0,119.35889,,10,100,0,20,0,7.5357299
Lithuania,LTU,1995,,0,82.66259,-11.842435,10,100,0,20,0,6.6433163
Lithuania,LTU,1996,,0,77.758339,3.8372824,10,100,0,20,0,6.8982391
Lithuania,LTU,1997,,0,88.879761,5.9831715,10,100,0,20,0,7.3109727
Lithuania,LTU,1998,,0,99.872536,8.3318262,10,100,0,20,0,7.9201097
Lithuania,LTU,1999,,0,98.532295,6.8102441,10,100,0,20,0,8.4594889
Lithuania,LTU,2000,,0,87.349777,-3.1686146,10,100,0,20,0,8.1914406
Lithuania,LTU,2001,,0,89.697273,4.5695271,10,100,0,20,0,8.5657501
Lithuania,LTU,2002,.28825971,0,100.16473,6.9796605,10,100,0,20,0,9.1636105
Lithuania,LTU,2003,.28949928,0,110.85252,7.3970308,10,100,0,20,0,9.841445
Lithuania,LTU,2004,.29107127,0,109.844,9.8431559,10,100,0,20,0,10.810154
Lithuania,LTU,2005,.29288581,0,112.75988,7.1868033,10,100,0,20,0,11.587059
Lithuania,LTU,2006,.29463047,0,123.43379,7.6766343,10,100,0,20,0,12.476556
Lithuania,LTU,2007,.59248406,0,130.01016,7.6558919,10,100,0,20,0,13.431747
Lithuania,,2008,,0,128.76733,8.4367847,10,100,0,20,0,14.564954
Luxembourg,LUX,1978,,0,,,,,,,,
Luxembourg,LUX,1979,,0,,,,,0,,0,
Luxembourg,LUX,1980,,0,,,,,0,,0,
Luxembourg,LUX,1981,,0,201.89565,.43530706,,,0,,0,27.359234
Luxembourg,LUX,1982,,0,196.20839,-1.3413737,,,0,,0,26.992247
Luxembourg,LUX,1983,,0,193.51456,1.0033343,,,0,,0,27.263069
Luxembourg,LUX,1984,,0,193.8434,3.056541,,,0,,0,28.096375
Luxembourg,LUX,1985,,0,209.2868,7.3488193,,,0,,0,30.161127
Luxembourg,LUX,1986,,0,218.48839,2.9311178,,,0,,0,31.045185
Luxembourg,LUX,1987,,0,201.96286,10.222811,,,0,,0,34.218876
Luxembourg,LUX,1988,,0,203.89868,3.4470317,,,0,,0,35.398411
Luxembourg,LUX,1989,,0,206.19633,8.3662949,,,0,,0,38.359947
Luxembourg,LUX,1990,,0,207.56403,9.6335278,,,0,,0,42.055363
Luxembourg,LUX,1991,,0,207.63896,3.8108125,,,0,,0,43.658012
Luxembourg,LUX,1992,,0,207.02582,8.1567249,,,0,,0,47.219078
Luxembourg,LUX,1993,,0,204.62407,-.024685131,,,0,,0,47.20742
Luxembourg,LUX,1994,,0,205.52745,3.0198112,,,0,,0,48.632996
Luxembourg,LUX,1995,,0,211.33662,2.8409529,,,0,,0,50.014637
Luxembourg,LUX,1996,,0,218.22816,-.3017107,,,0,,0,49.863739
Luxembourg,LUX,1997,,0,223.75792,-.33162197,,,0,,0,49.69838
Luxembourg,LUX,1998,,0,235.33151,4.9551053,,,0,,0,52.160984
Luxembourg,LUX,1999,,0,244.645,5.7708254,,,0,,0,55.171104
Luxembourg,LUX,2000,,0,256.55347,7.4692874,,,0,,0,59.291992
Luxembourg,LUX,2001,,0,264.13858,6.9147391,,,0,,0,63.39188
Luxembourg,LUX,2002,,0,270.7207,1.203306,,,0,,0,64.154678
Luxembourg,LUX,2003,,0,265.92599,2.0857217,,,0,,0,65.492767
Luxembourg,LUX,2004,,0,274.25745,.89882028,,,0,,0,66.081429
Luxembourg,LUX,2005,,0,287.03983,3.4940672,,,0,,0,68.390358
Luxembourg,LUX,2006,,0,289.09488,4.12181,,,0,,0,71.209274
Luxembourg,LUX,2007,,0,296.59863,4.4332032,,,0,,0,74.366135
"Macao, China",MAC,1978,,0,,,,,,,,
"Macao, China",MAC,1979,,0,,,,,0,,0,
"Macao, China",MAC,1980,,0,,,,,0,,0,
"Macao, China",MAC,1981,,0,140.75633,4.3025999,,,0,,0,14.29259
"Macao, China",MAC,1982,,0,142.33575,4.2235532,,,0,,0,14.896245
"Macao, China",MAC,1983,,0,138.91109,2.4619105,,,0,,0,15.262978
"Macao, China",MAC,1984,,0,142.08318,2.2781475,,,0,,0,15.61069
"Macao, China",MAC,1985,,0,141.98753,3.5570562,,,0,,0,16.165972
"Macao, China",MAC,1986,,0,138.48859,-2.3837507,,,0,,0,15.780615
"Macao, China",MAC,1987,,0,150.48041,2.3940129,,,0,,0,16.158405
"Macao, China",MAC,1988,,0,148.58347,12.892879,,,0,,0,18.24169
"Macao, China",MAC,1989,,0,144.16246,8.5353184,,,0,,0,19.798676
"Macao, China",MAC,1990,,0,146.18274,4.0236168,,,0,,0,20.595297
"Macao, China",MAC,1991,,0,143.99171,6.5134597,,,0,,0,21.936764
"Macao, China",MAC,1992,,0,143.17159,1.9380748,,,0,,0,22.361916
"Macao, China",MAC,1993,,0,143.20091,6.5786119,,,0,,0,23.833019
"Macao, China",MAC,1994,,0,138.44989,3.1689966,,,0,,0,24.588287
"Macao, China",MAC,1995,,0,139.32616,2.3100736,,,0,,0,25.156294
"Macao, China",MAC,1996,,0,136.97382,2.6409519,,,0,,0,25.82066
"Macao, China",MAC,1997,,0,129.76288,-.31776592,,,0,,0,25.738609
"Macao, China",MAC,1998,,0,127.9146,-1.6208817,,,0,,0,25.321419
"Macao, China",MAC,1999,,0,130.52806,-4.7636809,,,0,,0,24.115185
"Macao, China",MAC,2000,,0,136.82042,-2.9318974,,,0,,0,23.408154
"Macao, China",MAC,2001,,0,148.54018,3.7135096,,,0,,0,24.277418
"Macao, China",MAC,2002,,0,152.26726,2.0063043,,,0,,0,24.764496
"Macao, China",MAC,2003,,0,156.26237,8.3681374,,,0,,0,26.836824
"Macao, China",MAC,2004,,0,156.8438,11.844329,,,0,,0,30.015465
"Macao, China",MAC,2005,,0,158.2195,23.389404,,,0,,0,37.035904
"Macao, China",MAC,2006,,0,154.61963,2.8022153,,,0,,0,38.07373
"Macao, China",MAC,2007,,0,155.45731,10.399906,,,0,,0,42.033363
"Macedonia, FYR",MKD,1978,,0,,,,,,,,
"Macedonia, FYR",MKD,1979,,0,,,,,0,,0,
"Macedonia, FYR",MKD,1980,,0,,,,,0,,0,
"Macedonia, FYR",MKD,1981,,0,,,,,0,,0,
"Macedonia, FYR",MKD,1982,,0,,,,,0,,0,
"Macedonia, FYR",MKD,1983,,0,,,,,0,,0,
"Macedonia, FYR",MKD,1984,,0,,,,,0,,0,
"Macedonia, FYR",MKD,1985,,0,,,,,0,,0,
"Macedonia, FYR",MKD,1986,,0,,,,,0,,0,
"Macedonia, FYR",MKD,1987,,0,,,,,0,,0,
"Macedonia, FYR",MKD,1988,,0,,,,,0,,0,
"Macedonia, FYR",MKD,1989,,0,,,,,0,,0,
"Macedonia, FYR",MKD,1990,,0,,,,,0,,0,
"Macedonia, FYR",MKD,1991,,0,70.669518,,,,0,,0,7.1952181
"Macedonia, FYR",MKD,1992,,0,52.167603,-4.1040602,6,36,0,16,0,6.8999224
"Macedonia, FYR",MKD,1993,,0,63.243587,-9.1904755,6,36,0,16,0,6.2657866
"Macedonia, FYR",MKD,1994,,0,70.097015,-1.6642146,6,36,0,16,0,6.1615109
"Macedonia, FYR",MKD,1995,,0,79.425392,-3.0437412,6,36,0,16,0,5.9739704
"Macedonia, FYR",MKD,1996,,0,81.336296,-.29995292,6,36,0,16,0,5.9560509
"Macedonia, FYR",MKD,1997,,0,72.439812,-.3189474,6,36,0,16,0,5.9370542
"Macedonia, FYR",MKD,1998,,0,92.232376,-.49693987,6,36,0,16,0,5.9075508
"Macedonia, FYR",MKD,1999,,0,96.371819,2.6318717,6,36,0,16,0,6.0630298
"Macedonia, FYR",MKD,2000,,0,95.729706,3.394115,6,36,0,16,0,6.268816
"Macedonia, FYR",MKD,2001,,1,116.10683,1.4260334,6,36,0,16,0,6.3582115
"Macedonia, FYR",MKD,2002,,0,97.773109,.23390134,6,36,0,16,.122,6.3730836
"Macedonia, FYR",MKD,2003,,0,104.5687,-3.7197087,9,81,0,19,0,6.1360235
"Macedonia, FYR",MKD,2004,,0,91.293221,1.13515,9,81,0,19,0,6.2056761
"Macedonia, FYR",MKD,2005,,0,102.37302,2.3896992,9,81,0,19,0,6.3539739
"Macedonia, FYR",MKD,2006,,0,108.29432,2.1068642,9,81,0,19,0,6.4878426
"Macedonia, FYR",MKD,2007,,0,115.4501,2.8122644,9,81,0,19,0,6.6702986
Macedonia,,2008,,0,132.28587,4.2540278,9,81,0,19,0,6.9540548
Madagascar,MDG,1978,,0,,,,,,,,
Madagascar,MDG,1979,,0,,,,,0,,0,
Madagascar,MDG,1980,,0,,,,,0,,0,
Madagascar,MDG,1981,,0,116.29746,1.7434938,-6,36,0,4,0,.93063819
Madagascar,MDG,1982,,0,76.152405,1.5957181,-6,36,0,4,0,.94548851
Madagascar,MDG,1983,,0,79.206001,-3.3570871,-6,36,0,4,0,.91374767
Madagascar,MDG,1984,,0,65.737663,.90989441,-6,36,0,4,0,.92206174
Madagascar,MDG,1985,,0,62.200878,.64691406,-6,36,0,4,0,.92802674
Madagascar,MDG,1986,,0,61.395523,-.065155216,-6,36,0,4,0,.92742205
Madagascar,MDG,1987,,0,50.266232,23.100576,-6,36,0,4,0,1.1416619
Madagascar,MDG,1988,,0,48.34058,-1.4777361,-6,36,0,4,0,1.1247911
Madagascar,MDG,1989,,0,46.30965,-2.3950245,-6,36,0,4,0,1.0978522
Madagascar,MDG,1990,,0,47.660995,5.0227709,-6,36,0,4,0,1.1529948
Madagascar,MDG,1991,,0,57.22747,-7.0732088,-6,36,0,4,0,1.0714411
Madagascar,MDG,1992,,0,49.795414,.165996,2,4,0,12,0,1.0732197
Madagascar,MDG,1993,,0,50.818153,-4.4717579,9,81,0,19,0,1.0252278
Madagascar,MDG,1994,,0,55.435085,-2.4393325,9,81,0,19,0,1.0002191
Madagascar,MDG,1995,,0,56.89185,-.96188813,9,81,0,19,0,.99059808
Madagascar,MDG,1996,,0,57.66909,-1.2612708,9,81,0,19,0,.97810394
Madagascar,MDG,1997,,0,59.350624,-1.8088197,9,81,0,19,0,.96041179
Madagascar,MDG,1998,.0655348,0,59.003357,-.49080458,8,64,0,18,0,.95569807
Madagascar,MDG,1999,.06361822,0,58.433846,-1.5792078,7,49,0,17,0,.94060558
Madagascar,MDG,2000,.12355823,0,61.008423,2.515775,7,49,0,17,0,.9642691
Madagascar,MDG,2001,.12003306,0,68.040169,.087242633,7,49,0,17,0,.96511042
Madagascar,MDG,2002,,0,72.354813,1.0029675,7,49,0,17,0,.9747901
Madagascar,MDG,2003,.28351712,0,53.601612,-14.24888,7,49,0,17,0,.83589345
Madagascar,MDG,2004,.2757144,0,77.938065,.0096923728,7,49,0,17,0,.83597451
Madagascar,MDG,2005,,0,83.972855,-1.7311794,7,49,0,17,0,.82150227
Madagascar,MDG,2006,.52194762,0,73.775658,5.0258627,7,49,0,17,0,.86278987
Madagascar,MDG,2007,.50838959,0,77.27243,.29750651,7,49,0,17,0,.86535668
Madagascar,,2008,,0,85.131882,-1.0411966,7,49,0,17,0,.85634661
Malawi,MWI,1978,,0,,,,,,,,
Malawi,MWI,1979,,0,,,,,0,,0,
Malawi,MWI,1980,,0,,,,,0,,0,
Malawi,MWI,1981,,0,79.325333,16.930439,-9,81,0,1,0,1.0205553
Malawi,MWI,1982,,0,63.804897,-4.7373362,-9,81,0,1,0,.9722082
Malawi,MWI,1983,,0,58.19949,-.87561971,-9,81,0,1,0,.96369529
Malawi,MWI,1984,,0,56.915413,2.5672572,-9,81,0,1,0,.98843586
Malawi,MWI,1985,,0,59.739754,2.5686057,-9,81,0,1,0,1.0138249
Malawi,MWI,1986,,0,63.690449,2.0414913,-9,81,0,1,0,1.0345219
Malawi,MWI,1987,,0,52.252472,3.096467,-9,81,0,1,0,1.0665556
Malawi,MWI,1988,,0,50.437687,-7.3583107,-9,81,0,1,0,.9880752
Malawi,MWI,1989,,0,56.165836,-5.0739775,-9,81,0,1,0,.93794048
Malawi,MWI,1990,.075615697,0,52.829342,-3.1243556,-9,81,0,1,0,.90863585
Malawi,MWI,1991,.080419652,0,55.696152,2.9800665,-9,81,0,1,0,.93571383
Malawi,MWI,1992,.08751218,0,61.751041,-3.2160826,-9,81,0,1,0,.90562046
Malawi,MWI,1993,.098859005,0,67.312515,-9.2285633,-9,81,0,1,0,.82204473
Malawi,MWI,1994,.11715165,0,59.628021,12.409369,-8,64,0,2,0,.92405528
Malawi,MWI,1995,.13922383,0,46.289936,-5.0615721,6,36,0,16,0,.87728357
Malawi,MWI,1996,.17016794,0,50.866611,10.036623,6,36,0,16,0,.96533322
Malawi,MWI,1997,.19955853,0,59.239853,8.6154022,6,36,0,16,0,1.0485007
Malawi,MWI,1998,.24505055,0,63.929996,4.0062757,6,36,0,16,0,1.0905063
Malawi,MWI,1999,.29099825,0,58.81881,-2.2928643,6,36,0,16,0,1.0655025
Malawi,MWI,2000,.33776149,0,63.275673,.2055517,6,36,0,16,0,1.0676928
Malawi,MWI,2001,.37768492,0,53.971066,-3.3374751,6,36,0,16,0,1.0320587
Malawi,MWI,2002,.41410965,0,62.583397,-6.3038511,4,16,0,14,0,.96699929
Malawi,MWI,2003,.44114995,0,66.377632,5.335186,4,16,0,14,0,1.0185906
Malawi,MWI,2004,.4529286,0,65.41188,4.1835423,5,25,0,15,0,1.0612036
Malawi,MWI,2005,.43643713,0,65.66011,7.0582652,6,36,0,16,0,1.1361063
Malawi,MWI,2006,.37757534,0,71.719437,3.8298032,6,36,0,16,0,1.1796168
